sim_time,front_x,Z,T,cohesion,viscosity,tension,pressure
9.84631,105.667,4.34757,6.26332,0,3.14,0,16000
9.87031,105.667,4.34757,6.27859,0,3.14,0,16000
9.89431,105.667,4.34757,6.29385,0,3.14,0,16000
9.91831,105.667,4.34757,6.30912,0,3.14,0,16000
9.94231,105.667,4.34757,6.32439,0,3.14,0,16000
9.96631,105.667,4.34757,6.33965,0,3.14,0,16000
9.99031,105.667,4.34757,6.35492,0,3.14,0,16000
10.0143,105.667,4.34757,6.37019,0,3.14,0,16000
10.0383,105.667,4.34757,6.38545,0,3.14,0,16000
10.0623,105.667,4.34757,6.40072,0,3.14,0,16000
10.0863,105.667,4.34757,6.41599,0,3.14,0,16000
10.1103,105.667,4.34757,6.43125,0,3.14,0,16000
10.1343,105.667,4.34757,6.44652,0,3.14,0,16000
10.1583,105.667,4.34757,6.46179,0,3.14,0,16000
10.1823,105.667,4.34757,6.47705,0,3.14,0,16000
10.2063,105.667,4.34757,6.49232,0,3.14,0,16000
10.2303,105.667,4.34757,6.50759,0,3.14,0,16000
10.2543,105.667,4.34757,6.52285,0,3.14,0,16000
10.2783,105.667,4.34757,6.53812,0,3.14,0,16000
10.3023,105.667,4.34757,6.55339,0,3.14,0,16000
10.3263,105.667,4.34757,6.56865,0,3.14,0,16000
10.3503,105.667,4.34757,6.58392,0,3.14,0,16000
10.3743,105.667,4.34757,6.59919,0,3.14,0,16000
10.3983,105.667,4.34757,6.61445,0,3.14,0,16000
10.4223,105.667,4.34757,6.62972,0,3.14,0,16000
10.4463,105.667,4.34757,6.64499,0,3.14,0,16000
10.4703,105.667,4.34757,6.66025,0,3.14,0,16000
10.4943,105.667,4.34757,6.67552,0,3.14,0,16000
10.5183,105.667,4.34757,6.69079,0,3.14,0,16000
10.5423,105.667,4.34757,6.70605,0,3.14,0,16000
10.5663,105.667,4.34757,6.72132,0,3.14,0,16000
10.5903,105.667,4.34757,6.73659,0,3.14,0,16000
10.6143,105.667,4.34757,6.75185,0,3.14,0,16000
10.6383,105.667,4.34757,6.76712,0,3.14,0,16000
10.6623,105.667,4.34757,6.78239,0,3.14,0,16000
10.6863,105.667,4.34757,6.79765,0,3.14,0,16000
10.7103,105.667,4.34757,6.81292,0,3.14,0,16000
10.7343,105.667,4.34757,6.82819,0,3.14,0,16000
10.7583,105.667,4.34757,6.84345,0,3.14,0,16000
10.7823,105.667,4.34757,6.85872,0,3.14,0,16000
10.8063,105.667,4.34757,6.87399,0,3.14,0,16000
10.8303,105.667,4.34757,6.88925,0,3.14,0,16000
10.8543,105.667,4.34757,6.90452,0,3.14,0,16000
10.8783,105.667,4.34757,6.91979,0,3.14,0,16000
10.9023,105.667,4.34757,6.93505,0,3.14,0,16000
10.9263,105.667,4.34757,6.95032,0,3.14,0,16000
10.9503,105.667,4.34757,6.96559,0,3.14,0,16000
