sim_time,front_x,Z,T
43.6341,105.667,4.34757,27.756
43.6941,105.667,4.34757,27.7942
43.7541,105.667,4.34757,27.8324
43.8141,105.667,4.34757,27.8705
43.8741,105.667,4.34757,27.9087
43.9341,105.667,4.34757,27.9469
43.9941,105.667,4.34757,27.985
44.0541,105.667,4.34757,28.0232
44.1141,105.667,4.34757,28.0614
44.1741,105.667,4.34757,28.0995
44.2341,105.667,4.34757,28.1377
44.2941,105.667,4.34757,28.1759
44.3541,105.667,4.34757,28.214
44.4141,105.667,4.34757,28.2522
44.4741,105.667,4.34757,28.2904
44.5341,105.667,4.34757,28.3285
44.5941,105.667,4.34757,28.3667
44.6541,105.667,4.34757,28.4049
44.7141,105.667,4.34757,28.443
44.7741,105.667,4.34757,28.4812
44.8341,105.667,4.34757,28.5194
44.8941,105.667,4.34757,28.5575
44.9541,105.667,4.34757,28.5957
45.0141,105.667,4.34757,28.6339
45.0741,105.667,4.34757,28.672
45.1341,105.667,4.34757,28.7102
45.1941,105.667,4.34757,28.7484
45.2541,105.667,4.34757,28.7865
45.3141,105.667,4.34757,28.8247
45.3741,105.667,4.34757,28.8629
45.4341,105.667,4.34757,28.901
45.4941,105.667,4.34757,28.9392
45.5541,105.667,4.34757,28.9774
45.6141,105.667,4.34757,29.0155
45.6741,105.667,4.34757,29.0537
45.7341,105.667,4.34757,29.0919
45.7941,105.667,4.34757,29.13
45.8541,105.667,4.34757,29.1682
45.9141,105.667,4.34757,29.2064
45.9741,105.667,4.34757,29.2445
46.0341,105.667,4.34757,29.2827
46.0941,105.667,4.34757,29.3209
46.1541,105.667,4.34757,29.359
46.2141,105.667,4.34757,29.3972
46.2741,105.667,4.34757,29.4354
46.3341,105.667,4.34757,29.4735
46.3941,105.667,4.34757,29.5117
46.4541,105.667,4.34757,29.5499
46.5141,105.667,4.34757,29.588
46.5741,105.667,4.34757,29.6262
46.6341,105.667,4.34757,29.6644
46.6941,105.667,4.34757,29.7025
46.7541,105.667,4.34757,29.7407
46.8141,105.667,4.34757,29.7789
46.8741,105.667,4.34757,29.817
46.9341,105.667,4.34757,29.8552
46.9941,105.667,4.34757,29.8934
47.0541,105.667,4.34757,29.9315
47.1141,105.667,4.34757,29.9697
47.1741,105.667,4.34757,30.0079
47.2341,105.667,4.34757,30.046
47.2941,105.667,4.34757,30.0842
47.3541,105.667,4.34757,30.1224
47.4141,105.667,4.34757,30.1605
47.4741,105.667,4.34757,30.1987
47.5341,105.667,4.34757,30.2369
47.5941,105.667,4.34757,30.275
47.6541,105.667,4.34757,30.3132
47.7141,105.667,4.34757,30.3514
47.7741,105.667,4.34757,30.3895
47.8341,105.667,4.34757,30.4277
47.8941,105.667,4.34757,30.4659
47.9541,105.667,4.34757,30.504
48.0141,105.667,4.34757,30.5422
48.0741,105.667,4.34757,30.5803
48.1341,105.667,4.34757,30.6185
48.1941,105.667,4.34757,30.6567
48.2541,105.667,4.34757,30.6948
48.3141,105.667,4.34757,30.733
48.3741,105.667,4.34757,30.7712
48.4341,105.667,4.34757,30.8093
48.4941,105.667,4.34757,30.8475
48.5541,105.667,4.34757,30.8857
48.6141,105.667,4.34757,30.9238
48.6741,105.667,4.34757,30.962
48.7341,105.667,4.34757,31.0002
48.7941,105.667,4.34757,31.0383
48.8541,105.667,4.34757,31.0765
48.9141,105.667,4.34757,31.1147
48.9741,105.667,4.34757,31.1528
49.0341,105.667,4.34757,31.191
49.0941,105.667,4.34757,31.2292
49.1541,105.667,4.34757,31.2673
49.2141,105.667,4.34757,31.3055
49.2741,105.667,4.34757,31.3437
49.3341,105.667,4.34757,31.3818
49.3941,105.667,4.34757,31.42
49.4541,105.667,4.34757,31.4582
49.5141,105.667,4.34757,31.4963
49.5741,105.667,4.34757,31.5345
49.6341,105.667,4.34757,31.5727
49.6941,105.667,4.34757,31.6108
49.7541,105.667,4.34757,31.649
49.8141,105.667,4.34757,31.6872
49.8741,105.667,4.34757,31.7253
49.9341,105.667,4.34757,31.7635
49.9941,105.667,4.34757,31.8017
50.0541,105.667,4.34757,31.8398
50.1141,105.667,4.34757,31.878
50.1741,105.667,4.34757,31.9162
