sim_time,front_x,Z,T,cohesion,viscosity,tension,pressure
19.9388,105.667,4.34757,12.6832,20,3.14,20,4000
19.9868,105.667,4.34757,12.7137,20,3.14,20,4000
20.0348,105.667,4.34757,12.7443,20,3.14,20,4000
20.0828,105.667,4.34757,12.7748,20,3.14,20,4000
20.1308,105.667,4.34757,12.8053,20,3.14,20,4000
20.1788,105.667,4.34757,12.8359,20,3.14,20,4000
20.2268,105.667,4.34757,12.8664,20,3.14,20,4000
20.2704,105.667,4.34757,12.8942,20,3.14,20,4000
20.3184,105.667,4.34757,12.9247,20,3.14,20,4000
20.3634,105.667,4.34757,12.9533,20,3.14,20,4000
20.4097,105.667,4.34757,12.9828,20,3.14,20,4000
20.4543,105.667,4.34757,13.0112,20,3.14,20,4000
20.5023,105.667,4.34757,13.0417,20,3.14,20,4000
20.5503,105.667,4.34757,13.0723,20,3.14,20,4000
20.5982,105.667,4.34757,13.1027,20,3.14,20,4000
20.6455,105.667,4.34757,13.1328,20,3.14,20,4000
20.6927,105.667,4.34757,13.1628,20,3.14,20,4000
20.7375,105.667,4.34757,13.1913,20,3.14,20,4000
20.7855,105.667,4.34757,13.2219,20,3.14,20,4000
20.8335,105.667,4.34757,13.2524,20,3.14,20,4000
20.8815,105.667,4.34757,13.2829,20,3.14,20,4000
20.9295,105.667,4.34757,13.3135,20,3.14,20,4000
20.9775,105.667,4.34757,13.344,20,3.14,20,4000
21.0255,105.667,4.34757,13.3745,20,3.14,20,4000
21.0735,105.667,4.34757,13.4051,20,3.14,20,4000
21.1215,105.667,4.34757,13.4356,20,3.14,20,4000
21.1695,105.667,4.34757,13.4661,20,3.14,20,4000
21.2175,105.667,4.34757,13.4967,20,3.14,20,4000
21.2655,105.667,4.34757,13.5272,20,3.14,20,4000
21.3135,105.667,4.34757,13.5577,20,3.14,20,4000
21.3615,105.667,4.34757,13.5883,20,3.14,20,4000
21.4095,105.667,4.34757,13.6188,20,3.14,20,4000
21.4575,105.667,4.34757,13.6493,20,3.14,20,4000
21.5055,105.667,4.34757,13.6799,20,3.14,20,4000
21.5535,105.667,4.34757,13.7104,20,3.14,20,4000
21.6015,105.667,4.34757,13.7409,20,3.14,20,4000
21.6495,105.667,4.34757,13.7715,20,3.14,20,4000
21.6975,105.667,4.34757,13.802,20,3.14,20,4000
21.7455,105.667,4.34757,13.8325,20,3.14,20,4000
21.7935,105.667,4.34757,13.8631,20,3.14,20,4000
21.8415,105.667,4.34757,13.8936,20,3.14,20,4000
21.8895,105.667,4.34757,13.9241,20,3.14,20,4000
21.9375,105.667,4.34757,13.9547,20,3.14,20,4000
21.9855,105.667,4.34757,13.9852,20,3.14,20,4000
22.0335,105.667,4.34757,14.0157,20,3.14,20,4000
22.0815,105.667,4.34757,14.0463,20,3.14,20,4000
22.1295,105.667,4.34757,14.0768,20,3.14,20,4000
22.1775,105.667,4.34757,14.1073,20,3.14,20,4000
22.2255,105.667,4.34757,14.1379,20,3.14,20,4000
22.2735,105.667,4.34757,14.1684,20,3.14,20,4000
22.3215,105.667,4.34757,14.1989,20,3.14,20,4000
22.3695,105.667,4.34757,14.2295,20,3.14,20,4000
22.4175,105.667,4.34757,14.26,20,3.14,20,4000
22.4655,105.667,4.34757,14.2905,20,3.14,20,4000
22.5135,105.667,4.34757,14.3211,20,3.14,20,4000
22.5615,105.667,4.34757,14.3516,20,3.14,20,4000
22.6095,105.667,4.34757,14.3821,20,3.14,20,4000
22.6575,105.667,4.34757,14.4127,20,3.14,20,4000
22.7055,105.667,4.34757,14.4432,20,3.14,20,4000
22.7535,105.667,4.34757,14.4737,20,3.14,20,4000
22.8015,105.667,4.34757,14.5043,20,3.14,20,4000
22.8495,105.667,4.34757,14.5348,20,3.14,20,4000
22.8975,105.667,4.34757,14.5653,20,3.14,20,4000
22.9455,105.667,4.34757,14.5959,20,3.14,20,4000
22.9935,105.667,4.34757,14.6264,20,3.14,20,4000
23.0415,105.667,4.34757,14.6569,20,3.14,20,4000
23.0895,105.667,4.34757,14.6875,20,3.14,20,4000
23.1375,105.667,4.34757,14.718,20,3.14,20,4000
23.1855,105.667,4.34757,14.7485,20,3.14,20,4000
23.2335,105.667,4.34757,14.7791,20,3.14,20,4000
23.2815,105.667,4.34757,14.8096,20,3.14,20,4000
23.3295,105.667,4.34757,14.8401,20,3.14,20,4000
23.3775,105.667,4.34757,14.8707,20,3.14,20,4000
23.4255,105.667,4.34757,14.9012,20,3.14,20,4000
23.4735,105.667,4.34757,14.9317,20,3.14,20,4000
23.5215,105.667,4.34757,14.9623,20,3.14,20,4000
23.5695,105.667,4.34757,14.9928,20,3.14,20,4000
23.6175,105.667,4.34757,15.0233,20,3.14,20,4000
23.6655,105.667,4.34757,15.0539,20,3.14,20,4000
23.7135,105.667,4.34757,15.0844,20,3.14,20,4000
23.7615,105.667,4.34757,15.1149,20,3.14,20,4000
23.8095,105.667,4.34757,15.1455,20,3.14,20,4000
23.8575,105.667,4.34757,15.176,20,3.14,20,4000
23.9055,105.667,4.34757,15.2065,20,3.14,20,4000
23.9535,105.667,4.34757,15.2371,20,3.14,20,4000
24.0015,105.667,4.34757,15.2676,20,3.14,20,4000
24.0495,105.667,4.34757,15.2981,20,3.14,20,4000
24.0975,105.667,4.34757,15.3287,20,3.14,20,4000
24.1455,105.667,4.34757,15.3592,20,3.14,20,4000
24.1935,105.667,4.34757,15.3897,20,3.14,20,4000
24.2415,105.667,4.34757,15.4203,20,3.14,20,4000
24.2895,105.667,4.34757,15.4508,20,3.14,20,4000
24.3375,105.667,4.34757,15.4813,20,3.14,20,4000
24.3855,105.667,4.34757,15.5119,20,3.14,20,4000
24.4335,105.667,4.34757,15.5424,20,3.14,20,4000
24.4815,105.667,4.34757,15.5729,20,3.14,20,4000
24.5295,105.667,4.34757,15.6034,20,3.14,20,4000
24.5775,105.667,4.34757,15.634,20,3.14,20,4000
24.6255,105.667,4.34757,15.6645,20,3.14,20,4000
24.6735,105.667,4.34757,15.695,20,3.14,20,4000
24.7215,105.667,4.34757,15.7256,20,3.14,20,4000
24.7695,105.667,4.34757,15.7561,20,3.14,20,4000
24.8175,105.667,4.34757,15.7866,20,3.14,20,4000
24.8655,105.667,4.34757,15.8172,20,3.14,20,4000
24.9135,105.667,4.34757,15.8477,20,3.14,20,4000
24.9615,105.667,4.34757,15.8782,20,3.14,20,4000
25.0095,105.667,4.34757,15.9088,20,3.14,20,4000
25.0575,105.667,4.34757,15.9393,20,3.14,20,4000
25.1055,105.667,4.34757,15.9698,20,3.14,20,4000
25.1535,105.667,4.34757,16.0004,20,3.14,20,4000
25.2015,105.667,4.34757,16.0309,20,3.14,20,4000
25.2495,105.667,4.34757,16.0614,20,3.14,20,4000
25.2975,105.667,4.34757,16.092,20,3.14,20,4000
25.3455,105.667,4.34757,16.1225,20,3.14,20,4000
25.3935,105.667,4.34757,16.153,20,3.14,20,4000
25.4415,105.667,4.34757,16.1836,20,3.14,20,4000
25.4895,105.667,4.34757,16.2141,20,3.14,20,4000
25.5375,105.667,4.34757,16.2446,20,3.14,20,4000
25.5855,105.667,4.34757,16.2752,20,3.14,20,4000
25.6335,105.667,4.34757,16.3057,20,3.14,20,4000
25.6815,105.667,4.34757,16.3362,20,3.14,20,4000
25.7295,105.667,4.34757,16.3668,20,3.14,20,4000
25.7775,105.667,4.34757,16.3973,20,3.14,20,4000
25.8255,105.667,4.34757,16.4278,20,3.14,20,4000
25.8735,105.667,4.34757,16.4584,20,3.14,20,4000
25.9215,105.667,4.34757,16.4889,20,3.14,20,4000
25.9695,105.667,4.34757,16.5194,20,3.14,20,4000
26.0175,105.667,4.34757,16.55,20,3.14,20,4000
26.0655,105.667,4.34757,16.5805,20,3.14,20,4000
26.1135,105.667,4.34757,16.611,20,3.14,20,4000
26.1615,105.667,4.34757,16.6416,20,3.14,20,4000
26.2095,105.667,4.34757,16.6721,20,3.14,20,4000
26.2575,105.667,4.34757,16.7026,20,3.14,20,4000
26.3055,105.667,4.34757,16.7332,20,3.14,20,4000
26.3535,105.667,4.34757,16.7637,20,3.14,20,4000
26.4015,105.667,4.34757,16.7942,20,3.14,20,4000
26.4495,105.667,4.34757,16.8248,20,3.14,20,4000
26.4975,105.667,4.34757,16.8553,20,3.14,20,4000
26.5455,105.667,4.34757,16.8858,20,3.14,20,4000
26.5935,105.667,4.34757,16.9164,20,3.14,20,4000
26.6415,105.667,4.34757,16.9469,20,3.14,20,4000
26.6895,105.667,4.34757,16.9774,20,3.14,20,4000
26.7375,105.667,4.34757,17.008,20,3.14,20,4000
26.7855,105.667,4.34757,17.0385,20,3.14,20,4000
26.8335,105.667,4.34757,17.069,20,3.14,20,4000
26.8815,105.667,4.34757,17.0996,20,3.14,20,4000
26.9295,105.667,4.34757,17.1301,20,3.14,20,4000
26.9775,105.667,4.34757,17.1606,20,3.14,20,4000
27.0255,105.667,4.34757,17.1912,20,3.14,20,4000
27.0735,105.667,4.34757,17.2217,20,3.14,20,4000
27.1215,105.667,4.34757,17.2522,20,3.14,20,4000
27.1695,105.667,4.34757,17.2828,20,3.14,20,4000
27.2175,105.667,4.34757,17.3133,20,3.14,20,4000
27.2655,105.667,4.34757,17.3438,20,3.14,20,4000
27.3135,105.667,4.34757,17.3744,20,3.14,20,4000
27.3615,105.667,4.34757,17.4049,20,3.14,20,4000
27.4095,105.667,4.34757,17.4354,20,3.14,20,4000
27.4575,105.667,4.34757,17.466,20,3.14,20,4000
27.5055,105.667,4.34757,17.4965,20,3.14,20,4000
27.5535,105.667,4.34757,17.527,20,3.14,20,4000
27.6015,105.667,4.34757,17.5576,20,3.14,20,4000
27.6495,105.667,4.34757,17.5881,20,3.14,20,4000
27.6975,105.667,4.34757,17.6186,20,3.14,20,4000
27.7455,105.667,4.34757,17.6492,20,3.14,20,4000
27.7935,105.667,4.34757,17.6797,20,3.14,20,4000
27.8415,105.667,4.34757,17.7102,20,3.14,20,4000
27.8895,105.667,4.34757,17.7408,20,3.14,20,4000
27.9375,105.667,4.34757,17.7713,20,3.14,20,4000
27.9855,105.667,4.34757,17.8018,20,3.14,20,4000
28.0335,105.667,4.34757,17.8324,20,3.14,20,4000
28.0815,105.667,4.34757,17.8629,20,3.14,20,4000
28.1295,105.667,4.34757,17.8934,20,3.14,20,4000
28.1775,105.667,4.34757,17.924,20,3.14,20,4000
28.2255,105.667,4.34757,17.9545,20,3.14,20,4000
28.2735,105.667,4.34757,17.985,20,3.14,20,4000
28.3215,105.667,4.34757,18.0156,20,3.14,20,4000
28.3695,105.667,4.34757,18.0461,20,3.14,20,4000
28.4175,105.667,4.34757,18.0766,20,3.14,20,4000
28.4655,105.667,4.34757,18.1072,20,3.14,20,4000
28.5135,105.667,4.34757,18.1377,20,3.14,20,4000
28.5615,105.667,4.34757,18.1682,20,3.14,20,4000
28.6095,105.667,4.34757,18.1988,20,3.14,20,4000
28.6575,105.667,4.34757,18.2293,20,3.14,20,4000
28.7055,105.667,4.34757,18.2598,20,3.14,20,4000
28.7535,105.667,4.34757,18.2904,20,3.14,20,4000
28.8015,105.667,4.34757,18.3209,20,3.14,20,4000
28.8495,105.667,4.34757,18.3514,20,3.14,20,4000
28.8975,105.667,4.34757,18.382,20,3.14,20,4000
28.9455,105.667,4.34757,18.4125,20,3.14,20,4000
28.9935,105.667,4.34757,18.443,20,3.14,20,4000
29.0415,105.667,4.34757,18.4736,20,3.14,20,4000
29.0895,105.667,4.34757,18.5041,20,3.14,20,4000
29.1375,105.667,4.34757,18.5346,20,3.14,20,4000
29.1855,105.667,4.34757,18.5652,20,3.14,20,4000
29.2335,105.667,4.34757,18.5957,20,3.14,20,4000
29.2815,105.667,4.34757,18.6262,20,3.14,20,4000
29.3295,105.667,4.34757,18.6568,20,3.14,20,4000
29.3775,105.667,4.34757,18.6873,20,3.14,20,4000
29.4255,105.667,4.34757,18.7178,20,3.14,20,4000
29.4735,105.667,4.34757,18.7484,20,3.14,20,4000
29.5215,105.667,4.34757,18.7789,20,3.14,20,4000
29.5695,105.667,4.34757,18.8094,20,3.14,20,4000
29.6175,105.667,4.34757,18.84,20,3.14,20,4000
29.6655,105.667,4.34757,18.8705,20,3.14,20,4000
29.7135,105.667,4.34757,18.901,20,3.14,20,4000
29.7615,105.667,4.34757,18.9316,20,3.14,20,4000
29.8095,105.667,4.34757,18.9621,20,3.14,20,4000
29.8575,105.667,4.34757,18.9926,20,3.14,20,4000
29.9055,105.667,4.34757,19.0232,20,3.14,20,4000
29.9535,105.667,4.34757,19.0537,20,3.14,20,4000
30.0015,105.667,4.34757,19.0842,20,3.14,20,4000
30.0495,105.667,4.34757,19.1148,20,3.14,20,4000
30.0975,105.667,4.34757,19.1453,20,3.14,20,4000
30.1445,105.667,4.34757,19.1751,20,3.14,20,4000
30.1925,105.667,4.34757,19.2057,20,3.14,20,4000
30.2329,105.667,4.34757,19.2314,20,3.14,20,4000
30.2809,105.667,4.34757,19.2619,20,3.14,20,4000
30.3284,105.667,4.34757,19.2921,20,3.14,20,4000
30.3724,105.667,4.34757,19.3201,20,3.14,20,4000
30.4131,105.667,4.34757,19.3461,20,3.14,20,4000
30.4611,105.667,4.34757,19.3766,20,3.14,20,4000
30.5091,105.667,4.34757,19.4071,20,3.14,20,4000
30.5557,105.667,4.34757,19.4367,20,3.14,20,4000
30.6029,105.667,4.34757,19.4668,20,3.14,20,4000
30.6509,105.667,4.34757,19.4973,20,3.14,20,4000
30.6989,105.667,4.34757,19.5279,20,3.14,20,4000
30.7469,105.667,4.34757,19.5584,20,3.14,20,4000
30.7949,105.667,4.34757,19.5889,20,3.14,20,4000
30.8429,105.667,4.34757,19.6195,20,3.14,20,4000
30.8909,105.667,4.34757,19.65,20,3.14,20,4000
30.9389,105.667,4.34757,19.6805,20,3.14,20,4000
30.9869,105.667,4.34757,19.7111,20,3.14,20,4000
31.0349,105.667,4.34757,19.7416,20,3.14,20,4000
31.0829,105.667,4.34757,19.7721,20,3.14,20,4000
31.1309,105.667,4.34757,19.8027,20,3.14,20,4000
31.1789,105.667,4.34757,19.8332,20,3.14,20,4000
31.2269,105.667,4.34757,19.8637,20,3.14,20,4000
31.2749,105.667,4.34757,19.8943,20,3.14,20,4000
31.3229,105.667,4.34757,19.9248,20,3.14,20,4000
31.3709,105.667,4.34757,19.9553,20,3.14,20,4000
31.4189,105.667,4.34757,19.9859,20,3.14,20,4000
31.4669,105.667,4.34757,20.0164,20,3.14,20,4000
31.5149,105.667,4.34757,20.0469,20,3.14,20,4000
31.5629,105.667,4.34757,20.0775,20,3.14,20,4000
31.6109,105.667,4.34757,20.108,20,3.14,20,4000
31.6589,105.667,4.34757,20.1385,20,3.14,20,4000
31.7069,105.667,4.34757,20.1691,20,3.14,20,4000
31.7549,105.667,4.34757,20.1996,20,3.14,20,4000
31.8029,105.667,4.34757,20.2301,20,3.14,20,4000
31.8509,105.667,4.34757,20.2607,20,3.14,20,4000
31.8989,105.667,4.34757,20.2912,20,3.14,20,4000
31.9469,105.667,4.34757,20.3217,20,3.14,20,4000
31.9949,105.667,4.34757,20.3523,20,3.14,20,4000
32.0429,105.667,4.34757,20.3828,20,3.14,20,4000
32.0909,105.667,4.34757,20.4133,20,3.14,20,4000
32.1389,105.667,4.34757,20.4439,20,3.14,20,4000
32.1869,105.667,4.34757,20.4744,20,3.14,20,4000
32.2349,105.667,4.34757,20.5049,20,3.14,20,4000
32.2829,105.667,4.34757,20.5355,20,3.14,20,4000
32.3309,105.667,4.34757,20.566,20,3.14,20,4000
32.3789,105.667,4.34757,20.5965,20,3.14,20,4000
32.4269,105.667,4.34757,20.6271,20,3.14,20,4000
32.4749,105.667,4.34757,20.6576,20,3.14,20,4000
32.5229,105.667,4.34757,20.6881,20,3.14,20,4000
32.5709,105.667,4.34757,20.7187,20,3.14,20,4000
32.6189,105.667,4.34757,20.7492,20,3.14,20,4000
32.6669,105.667,4.34757,20.7797,20,3.14,20,4000
32.7149,105.667,4.34757,20.8103,20,3.14,20,4000
32.7629,105.667,4.34757,20.8408,20,3.14,20,4000
32.8109,105.667,4.34757,20.8713,20,3.14,20,4000
32.8589,105.667,4.34757,20.9019,20,3.14,20,4000
32.9069,105.667,4.34757,20.9324,20,3.14,20,4000
32.9549,105.667,4.34757,20.9629,20,3.14,20,4000
33.0029,105.667,4.34757,20.9935,20,3.14,20,4000
33.0509,105.667,4.34757,21.024,20,3.14,20,4000
33.0989,105.667,4.34757,21.0545,20,3.14,20,4000
33.1469,105.667,4.34757,21.0851,20,3.14,20,4000
33.1949,105.667,4.34757,21.1156,20,3.14,20,4000
33.2429,105.667,4.34757,21.1461,20,3.14,20,4000
33.2909,105.667,4.34757,21.1767,20,3.14,20,4000
33.3389,105.667,4.34757,21.2072,20,3.14,20,4000
33.3869,105.667,4.34757,21.2377,20,3.14,20,4000
33.4349,105.667,4.34757,21.2683,20,3.14,20,4000
33.4829,105.667,4.34757,21.2988,20,3.14,20,4000
33.5309,105.667,4.34757,21.3293,20,3.14,20,4000
33.5789,105.667,4.34757,21.3598,20,3.14,20,4000
33.6269,105.667,4.34757,21.3904,20,3.14,20,4000
33.6749,105.667,4.34757,21.4209,20,3.14,20,4000
33.7229,105.667,4.34757,21.4515,20,3.14,20,4000
33.7709,105.667,4.34757,21.482,20,3.14,20,4000
33.8189,105.667,4.34757,21.5125,20,3.14,20,4000
33.8669,105.667,4.34757,21.5431,20,3.14,20,4000
33.9149,105.667,4.34757,21.5736,20,3.14,20,4000
33.9629,105.667,4.34757,21.6041,20,3.14,20,4000
34.0109,105.667,4.34757,21.6347,20,3.14,20,4000
34.0589,105.667,4.34757,21.6652,20,3.14,20,4000
34.1069,105.667,4.34757,21.6957,20,3.14,20,4000
34.1549,105.667,4.34757,21.7262,20,3.14,20,4000
34.2029,105.667,4.34757,21.7568,20,3.14,20,4000
34.2509,105.667,4.34757,21.7873,20,3.14,20,4000
34.2989,105.667,4.34757,21.8178,20,3.14,20,4000
34.3469,105.667,4.34757,21.8484,20,3.14,20,4000
34.3949,105.667,4.34757,21.8789,20,3.14,20,4000
34.4429,105.667,4.34757,21.9094,20,3.14,20,4000
34.4909,105.667,4.34757,21.94,20,3.14,20,4000
34.5389,105.667,4.34757,21.9705,20,3.14,20,4000
34.5869,105.667,4.34757,22.001,20,3.14,20,4000
34.6349,105.667,4.34757,22.0316,20,3.14,20,4000
34.6829,105.667,4.34757,22.0621,20,3.14,20,4000
34.7309,105.667,4.34757,22.0926,20,3.14,20,4000
34.7789,105.667,4.34757,22.1232,20,3.14,20,4000
34.8269,105.667,4.34757,22.1537,20,3.14,20,4000
34.8749,105.667,4.34757,22.1842,20,3.14,20,4000
34.9229,105.667,4.34757,22.2148,20,3.14,20,4000
34.9709,105.667,4.34757,22.2453,20,3.14,20,4000
35.0189,105.667,4.34757,22.2758,20,3.14,20,4000
35.0669,105.667,4.34757,22.3064,20,3.14,20,4000
35.1149,105.667,4.34757,22.3369,20,3.14,20,4000
35.1629,105.667,4.34757,22.3674,20,3.14,20,4000
35.2109,105.667,4.34757,22.398,20,3.14,20,4000
35.2589,105.667,4.34757,22.4285,20,3.14,20,4000
35.3069,105.667,4.34757,22.459,20,3.14,20,4000
35.3549,105.667,4.34757,22.4896,20,3.14,20,4000
35.4029,105.667,4.34757,22.5201,20,3.14,20,4000
35.4509,105.667,4.34757,22.5506,20,3.14,20,4000
35.4989,105.667,4.34757,22.5812,20,3.14,20,4000
35.5469,105.667,4.34757,22.6117,20,3.14,20,4000
35.5949,105.667,4.34757,22.6422,20,3.14,20,4000
35.6429,105.667,4.34757,22.6728,20,3.14,20,4000
35.6909,105.667,4.34757,22.7033,20,3.14,20,4000
35.7389,105.667,4.34757,22.7338,20,3.14,20,4000
35.7869,105.667,4.34757,22.7644,20,3.14,20,4000
35.8349,105.667,4.34757,22.7949,20,3.14,20,4000
35.8829,105.667,4.34757,22.8254,20,3.14,20,4000
35.9309,105.667,4.34757,22.856,20,3.14,20,4000
35.9789,105.667,4.34757,22.8865,20,3.14,20,4000
36.0269,105.667,4.34757,22.917,20,3.14,20,4000
36.0749,105.667,4.34757,22.9476,20,3.14,20,4000
36.1229,105.667,4.34757,22.9781,20,3.14,20,4000
36.1709,105.667,4.34757,23.0086,20,3.14,20,4000
36.2189,105.667,4.34757,23.0392,20,3.14,20,4000
36.2669,105.667,4.34757,23.0697,20,3.14,20,4000
36.3149,105.667,4.34757,23.1002,20,3.14,20,4000
36.3629,105.667,4.34757,23.1308,20,3.14,20,4000
36.4109,105.667,4.34757,23.1613,20,3.14,20,4000
36.4589,105.667,4.34757,23.1918,20,3.14,20,4000
36.5069,105.667,4.34757,23.2224,20,3.14,20,4000
36.5549,105.667,4.34757,23.2529,20,3.14,20,4000
36.6029,105.667,4.34757,23.2834,20,3.14,20,4000
36.6509,105.667,4.34757,23.314,20,3.14,20,4000
36.6989,105.667,4.34757,23.3445,20,3.14,20,4000
36.7469,105.667,4.34757,23.375,20,3.14,20,4000
36.7949,105.667,4.34757,23.4056,20,3.14,20,4000
36.8429,105.667,4.34757,23.4361,20,3.14,20,4000
36.8909,105.667,4.34757,23.4666,20,3.14,20,4000
36.9389,105.667,4.34757,23.4972,20,3.14,20,4000
36.9869,105.667,4.34757,23.5277,20,3.14,20,4000
37.0349,105.667,4.34757,23.5582,20,3.14,20,4000
37.0829,105.667,4.34757,23.5888,20,3.14,20,4000
37.1309,105.667,4.34757,23.6193,20,3.14,20,4000
37.1789,105.667,4.34757,23.6498,20,3.14,20,4000
37.2269,105.667,4.34757,23.6804,20,3.14,20,4000
37.2749,105.667,4.34757,23.7109,20,3.14,20,4000
37.3229,105.667,4.34757,23.7414,20,3.14,20,4000
37.3709,105.667,4.34757,23.772,20,3.14,20,4000
37.4189,105.667,4.34757,23.8025,20,3.14,20,4000
37.4669,105.667,4.34757,23.833,20,3.14,20,4000
37.5149,105.667,4.34757,23.8636,20,3.14,20,4000
37.5629,105.667,4.34757,23.8941,20,3.14,20,4000
37.6109,105.667,4.34757,23.9246,20,3.14,20,4000
37.6589,105.667,4.34757,23.9552,20,3.14,20,4000
37.7069,105.667,4.34757,23.9857,20,3.14,20,4000
37.7549,105.667,4.34757,24.0162,20,3.14,20,4000
37.8029,105.667,4.34757,24.0468,20,3.14,20,4000
37.8509,105.667,4.34757,24.0773,20,3.14,20,4000
37.8989,105.667,4.34757,24.1078,20,3.14,20,4000
37.9469,105.667,4.34757,24.1384,20,3.14,20,4000
37.9949,105.667,4.34757,24.1689,20,3.14,20,4000
38.0429,105.667,4.34757,24.1994,20,3.14,20,4000
38.0909,105.667,4.34757,24.23,20,3.14,20,4000
38.1389,105.667,4.34757,24.2605,20,3.14,20,4000
38.1869,105.667,4.34757,24.291,20,3.14,20,4000
38.2349,105.667,4.34757,24.3216,20,3.14,20,4000
38.2829,105.667,4.34757,24.3521,20,3.14,20,4000
38.3309,105.667,4.34757,24.3826,20,3.14,20,4000
38.3789,105.667,4.34757,24.4132,20,3.14,20,4000
38.4269,105.667,4.34757,24.4437,20,3.14,20,4000
38.4749,105.667,4.34757,24.4742,20,3.14,20,4000
38.5229,105.667,4.34757,24.5048,20,3.14,20,4000
38.5709,105.667,4.34757,24.5353,20,3.14,20,4000
38.6189,105.667,4.34757,24.5658,20,3.14,20,4000
38.6669,105.667,4.34757,24.5964,20,3.14,20,4000
38.7149,105.667,4.34757,24.6269,20,3.14,20,4000
38.7629,105.667,4.34757,24.6574,20,3.14,20,4000
38.8109,105.667,4.34757,24.688,20,3.14,20,4000
38.8589,105.667,4.34757,24.7185,20,3.14,20,4000
38.9069,105.667,4.34757,24.749,20,3.14,20,4000
38.9549,105.667,4.34757,24.7796,20,3.14,20,4000
39.0029,105.667,4.34757,24.8101,20,3.14,20,4000
39.0509,105.667,4.34757,24.8406,20,3.14,20,4000
39.0989,105.667,4.34757,24.8712,20,3.14,20,4000
39.1469,105.667,4.34757,24.9017,20,3.14,20,4000
39.1949,105.667,4.34757,24.9322,20,3.14,20,4000
39.2429,105.667,4.34757,24.9628,20,3.14,20,4000
39.2909,105.667,4.34757,24.9933,20,3.14,20,4000
39.3389,105.667,4.34757,25.0238,20,3.14,20,4000
39.3869,105.667,4.34757,25.0544,20,3.14,20,4000
39.4349,105.667,4.34757,25.0849,20,3.14,20,4000
39.4829,105.667,4.34757,25.1154,20,3.14,20,4000
39.5309,105.667,4.34757,25.146,20,3.14,20,4000
39.5789,105.667,4.34757,25.1765,20,3.14,20,4000
39.6269,105.667,4.34757,25.207,20,3.14,20,4000
39.6749,105.667,4.34757,25.2376,20,3.14,20,4000
39.7229,105.667,4.34757,25.2681,20,3.14,20,4000
39.7709,105.667,4.34757,25.2986,20,3.14,20,4000
39.8189,105.667,4.34757,25.3292,20,3.14,20,4000
39.8669,105.667,4.34757,25.3597,20,3.14,20,4000
39.9149,105.667,4.34757,25.3902,20,3.14,20,4000
39.9629,105.667,4.34757,25.4208,20,3.14,20,4000
40.0109,105.667,4.34757,25.4513,20,3.14,20,4000
40.0589,105.667,4.34757,25.4818,20,3.14,20,4000
40.1069,105.667,4.34757,25.5124,20,3.14,20,4000
40.1549,105.667,4.34757,25.5429,20,3.14,20,4000
40.2029,105.667,4.34757,25.5734,20,3.14,20,4000
40.2509,105.667,4.34757,25.604,20,3.14,20,4000
40.2989,105.667,4.34757,25.6345,20,3.14,20,4000
40.3469,105.667,4.34757,25.665,20,3.14,20,4000
40.3949,105.667,4.34757,25.6956,20,3.14,20,4000
40.4429,105.667,4.34757,25.7261,20,3.14,20,4000
40.4909,105.667,4.34757,25.7566,20,3.14,20,4000
40.5389,105.667,4.34757,25.7872,20,3.14,20,4000
40.5869,105.667,4.34757,25.8177,20,3.14,20,4000
40.6349,105.667,4.34757,25.8482,20,3.14,20,4000
40.6829,105.667,4.34757,25.8788,20,3.14,20,4000
40.7309,105.667,4.34757,25.9093,20,3.14,20,4000
40.7789,105.667,4.34757,25.9398,20,3.14,20,4000
40.8269,105.667,4.34757,25.9704,20,3.14,20,4000
40.8749,105.667,4.34757,26.0009,20,3.14,20,4000
40.9229,105.667,4.34757,26.0314,20,3.14,20,4000
40.9709,105.667,4.34757,26.062,20,3.14,20,4000
41.0189,105.667,4.34757,26.0925,20,3.14,20,4000
41.0669,105.667,4.34757,26.123,20,3.14,20,4000
41.1149,105.667,4.34757,26.1536,20,3.14,20,4000
41.1629,105.667,4.34757,26.1841,20,3.14,20,4000
41.2109,105.667,4.34757,26.2146,20,3.14,20,4000
41.2589,105.667,4.34757,26.2452,20,3.14,20,4000
41.3069,105.667,4.34757,26.2757,20,3.14,20,4000
41.3549,105.667,4.34757,26.3062,20,3.14,20,4000
41.4029,105.667,4.34757,26.3368,20,3.14,20,4000
41.4509,105.667,4.34757,26.3673,20,3.14,20,4000
41.4989,105.667,4.34757,26.3978,20,3.14,20,4000
41.5469,105.667,4.34757,26.4284,20,3.14,20,4000
41.5949,105.667,4.34757,26.4589,20,3.14,20,4000
41.6429,105.667,4.34757,26.4894,20,3.14,20,4000
41.6909,105.667,4.34757,26.52,20,3.14,20,4000
41.7389,105.667,4.34757,26.5505,20,3.14,20,4000
41.7869,105.667,4.34757,26.581,20,3.14,20,4000
41.8349,105.667,4.34757,26.6116,20,3.14,20,4000
41.8829,105.667,4.34757,26.6421,20,3.14,20,4000
41.9309,105.667,4.34757,26.6726,20,3.14,20,4000
41.9789,105.667,4.34757,26.7032,20,3.14,20,4000
42.0269,105.667,4.34757,26.7337,20,3.14,20,4000
42.0749,105.667,4.34757,26.7642,20,3.14,20,4000
42.1229,105.667,4.34757,26.7948,20,3.14,20,4000
42.1709,105.667,4.34757,26.8253,20,3.14,20,4000
42.2189,105.667,4.34757,26.8558,20,3.14,20,4000
42.2669,105.667,4.34757,26.8864,20,3.14,20,4000
